sugar-growth,gini,initial-sugar
2,0.513221299,14.87
2,0.489296889,14.348
2,0.490162548,15.232
2,0.484734495,14.62
2,0.478301398,14.558
2,0.488985392,14.336
2,0.505335118,14.792
2,0.491378004,14.214
2,0.469776315,14.428
2,0.485189003,14.584
2,0.497241863,14.566
2,0.495904502,14.478
2,0.497265609,14.404
2,0.487774618,14.706
2,0.492905013,14.798
2,0.470670316,14.934
2,0.483450691,15.052
2,0.479560725,14.408
2,0.504666612,14.956
2,0.471968682,14.964
2,0.494344707,14.968
2,0.489727018,14.232
2,0.483394452,14.52
2,0.48817924,14.276
2,0.481833592,14.524
2,0.487885586,14.362
2,0.483336713,14.262
2,0.47817985,15.13
2,0.472744168,14.648
2,0.505008775,14.74
2,0.481714298,14.91
2,0.478285166,14.812
2,0.507937484,14.88
2,0.493978532,14.54
2,0.500488535,14.046
2,0.481290633,14.082
2,0.482966093,14.4
2,0.490074619,14.55
2,0.496743354,15.082
2,0.495661834,14.758
2,0.500747926,14.586
2,0.4948687,14.886
2,0.481897967,14.402
2,0.492631011,14.766
2,0.495660649,14.884
2,0.480421658,14.402
2,0.494138675,14.57
2,0.473919646,14.506
2,0.489249603,14.756
2,0.492919614,14.91
2,0.474680496,14.942
2,0.502942425,14.222
2,0.482073719,14.204
2,0.479683671,14.776
2,0.491243158,14.722
2,0.501112989,14.894
2,0.480253061,14.392
2,0.481586324,14.498
2,0.469159294,14.41
2,0.474308537,15.434
2,0.47792614,14.11
2,0.471735966,14.832
2,0.499143489,14.774
2,0.498757287,15.158
2,0.503724333,14.382
2,0.490783443,14.832
2,0.493300441,14.348
2,0.485909932,14.128
2,0.50537018,14.382
2,0.471817413,14.428
2,0.491828121,14.784
2,0.519806193,14.524
2,0.498091058,14.802
2,0.475410302,14.786
2,0.459153685,15.108
2,0.478792526,14.42
2,0.497853983,14.842
2,0.490304593,14.312
2,0.491835148,14.576
2,0.481287004,14.51
2,0.489157049,14.642
2,0.472078752,14.972
2,0.489419346,14.652
2,0.477362572,14.482
2,0.475735443,14.5
2,0.495447366,14.252
2,0.481015292,14.212
2,0.492792142,14.306
2,0.485977459,14.296
2,0.497911761,14.944
2,0.4896237,14.812
2,0.486619058,14.328
2,0.48231472,14.716
2,0.483416714,15.158
2,0.475985408,14.984
2,0.490374632,14.682
2,0.494332341,14.594
2,0.502886053,14.464
2,0.484080612,14.716
2,0.470831273,14.522
2,0.495295277,14.442
2,0.475111305,14.352
2,0.480086299,14.434
2,0.488084048,14.748
2,0.483038337,14.826
2,0.485924849,14.294
2,0.491484894,14.548
2,0.494204889,14.82
2,0.481745085,14.766
2,0.507558485,14.274
2,0.490310155,14.622
2,0.49118673,14.394
2,0.483686992,14.262
2,0.481976444,14.022
2,0.483275488,14.914
2,0.499462249,14.548
2,0.502857942,14.356
2,0.508040938,14.506
2,0.497707055,14.568
2,0.493658243,14.186
2,0.491614064,14.662
2,0.50757191,14.684
2,0.488064347,14.77
2,0.50521265,14.572
2,0.507202473,14.312
2,0.490633685,14.48
2,0.502044185,14.766
2,0.49618788,14.452
2,0.497750054,14.242
2,0.484364214,13.838
2,0.498726705,14.448
2,0.483458293,14.464
2,0.492276476,14.822
2,0.459008722,14.512
2,0.479062248,14.378
2,0.496065591,14.482
2,0.482132801,14.328
2,0.484240035,14.324
2,0.472524947,14.212
2,0.506665035,14.788
2,0.478528055,13.946
2,0.498214311,14.26
2,0.488244644,14.678
2,0.483563701,14.556
2,0.48772628,14.692
2,0.503413102,14.906
2,0.489301235,14.422
2,0.510796332,14.344
2,0.473516727,14.114
2,0.487022723,14.316
2,0.478823241,14.916
2,0.495633671,14.968
2,0.481284532,14.504
2,0.484106047,14.592
2,0.494698225,14.194
2,0.478084939,14.556
2,0.490485981,14.172
2,0.487987261,14.742
2,0.489737644,14.388
2,0.506761605,14.074
2,0.464598168,14.696
2,0.486904628,14.388
2,0.49589819,14.73
2,0.483310975,14.242
2,0.471914573,15
2,0.492312349,14.5
2,0.484418369,14.616
2,0.486447761,14.616
3,0.485098208,14.73
3,0.499820472,14.446
3,0.490128727,14.83
3,0.493111833,14.092
3,0.503138912,14.588
3,0.489655131,14.076
3,0.505590004,14.78
3,0.497066565,14.82
3,0.489687454,14.48
3,0.481739014,14.84
3,0.494212147,14.31
3,0.495073812,14.262
3,0.509595753,14.406
3,0.478292768,14.392
3,0.478578358,14.066
3,0.492714902,14.268
3,0.478255109,14.546
3,0.507683511,14.162
3,0.489029962,14.796
3,0.465607632,14.118
3,0.483757848,14.934
3,0.505667317,14.362
3,0.497662096,14.4
3,0.48795285,14.552
3,0.489552775,14.546
3,0.48446831,14.67
3,0.511272719,14.638
3,0.496050914,15.054
3,0.508290786,14.34
3,0.504533363,14.616
3,0.503044417,14.53
3,0.49431744,14.658
3,0.486122239,13.998
3,0.488685643,13.922
3,0.481795959,14.704
3,0.514033548,14.658
3,0.515017078,14.788
3,0.484028991,14.71
3,0.497594853,14.626
3,0.501924004,14.484
3,0.493540847,14.116
3,0.497745089,14.752
3,0.500703114,15.096
3,0.491381234,14.298
3,0.499420825,14.412
3,0.481534474,14.64
3,0.474168715,14.454
3,0.497312698,14.526
3,0.505726467,14.522
3,0.477165388,14.946
3,0.492980752,14.676
3,0.474564038,14.748
3,0.491771918,14.472
3,0.486789236,14.438
3,0.482942048,14.064
3,0.494240546,14.628
3,0.508609196,14.214
3,0.493522085,14.412
3,0.48515159,14.074
3,0.496927631,14.422
3,0.485153978,14.572
3,0.489559259,14.708
3,0.491326513,14.548
3,0.498412249,14.448
3,0.487102058,14.572
3,0.486794818,14.994
3,0.478852306,14.562
3,0.489140317,14.542
3,0.497566375,15.004
3,0.489274588,14.718
3,0.506781303,14.498
3,0.508386019,14.766
3,0.505383625,14.51
3,0.483303965,14.798
3,0.48250549,14.362
3,0.49286587,14.398
3,0.498409642,14.256
3,0.48572277,14.694
3,0.482858253,14.272
3,0.500570563,14.992
3,0.495650689,14.646
3,0.49424225,14.624
3,0.46770903,14.68
3,0.479280246,14.416
3,0.486661292,14.636
3,0.483110424,14.748
3,0.499532616,14.64
3,0.4937136,15.076
3,0.47682309,14.508
3,0.49341122,14.408
3,0.471634086,14.704
3,0.494455837,14.034
3,0.492045931,14.432
3,0.47865286,14.378
3,0.512840148,14.034
3,0.483834201,14.428
3,0.499115435,14.216
3,0.505243612,14.302
3,0.492513271,14.91
3,0.508076933,14.502
3,0.485821817,14.064
3,0.469062418,14.43
3,0.492281887,14.922
3,0.49757811,14.79
3,0.495965872,14.318
3,0.460185787,14.832
3,0.500072813,14.498
3,0.492657643,14.138
3,0.495195911,14.594
3,0.505237197,14.534
3,0.481923682,14.338
3,0.510102988,14.316
3,0.484744903,14.432
3,0.476086255,14.484
3,0.489284265,14.546
3,0.500321648,14.34
3,0.500263965,15.034
3,0.483885717,14.714
3,0.484230079,14.736
3,0.484820084,14.844
3,0.487315215,14.626
3,0.478664511,14.84
3,0.484104893,14.834
3,0.479096239,14.522
3,0.478927887,14.674
3,0.492570096,14.42
3,0.481984288,14.3
3,0.494893486,14.712
3,0.497728348,14.216
3,0.473614792,14.76
3,0.499967393,14.64
3,0.490218402,14.492
3,0.484840545,14.92
3,0.496888666,14.32
3,0.489312675,14.604
3,0.477667248,14.414
3,0.495880733,13.914
3,0.489200691,14.542
3,0.489301636,14.53
3,0.505406897,14.36
3,0.488545061,15.144
3,0.485873039,14.606
3,0.486467106,14.448
3,0.484735591,14.014
3,0.489500221,14.782
3,0.494397373,14.22
3,0.494196339,14.426
3,0.492410399,14.58
3,0.491082193,14.646
3,0.507104984,14.522
3,0.491261475,14.296
3,0.479350933,14.574
3,0.493013606,14.434
3,0.482559479,14.25
3,0.489280004,14.888
3,0.496685845,14.594
3,0.484655429,14.594
3,0.484364833,14.014
3,0.479313921,14.382
3,0.497495617,14.782
3,0.506679985,14.266
3,0.498395851,14.19
3,0.48550649,14.238
3,0.488534069,14.27
3,0.493685543,15.058
3,0.500641395,14.512
3,0.49010095,14.864
3,0.498551281,14.632
3,0.510656178,13.924
3,0.508167825,14.496
3,0.486753753,14.104
3,0.499085207,14.63
3,0.490220591,14.464
3,0.496834398,14.492
3,0.491157146,14.624
3,0.509132944,14.776
3,0.489817191,14.904
3,0.494405495,14.848
3,0.482940471,14.506
3,0.512082821,14.424
3,0.493400942,14.444
3,0.497293372,14.958
3,0.493775893,14.618
3,0.496479721,14.57
3,0.489847578,14.588
3,0.482993694,14.208
3,0.494645804,14.556
3,0.499943977,14.87
3,0.497381926,14.57
3,0.492971336,14.448
3,0.504778418,14.576
3,0.473692194,14.606
3,0.484389843,14.594
3,0.491060369,14.388
3,0.488529911,14.174
3,0.482171117,14.866
3,0.506312967,14.33
3,0.48498714,14.262
3,0.481579563,14.544
1,0.464714973,15.114
3,0.503241291,14.306
1,0.434841261,15.156
1,0.46050723,14.752
1,0.454832065,15.12
1,0.449795285,14.902
1,0.452273572,15.608
1,0.474808456,14.752
1,0.465922812,15.014
1,0.459414488,15.296
1,0.471264134,15.358
1,0.4494487,15.286
1,0.467855408,14.862
1,0.462250842,15.412
1,0.453158967,14.61
1,0.464314903,15.586
1,0.45712309,15.106
1,0.437554888,15.066
1,0.460973225,14.89
1,0.454538595,14.828
1,0.44985003,15.134
1,0.467654237,15.336
1,0.456854568,14.722
1,0.484663853,15.136
1,0.477953423,14.516
1,0.455004714,15.392
1,0.463440577,15.056
1,0.465049947,15.95
1,0.447650342,15.018
1,0.449032865,15.028
1,0.466652084,15.53
1,0.459059226,15.064
1,0.448786208,15.004
1,0.461682966,15.08
1,0.456904732,14.616
1,0.459262502,15.042
1,0.479732353,14.504
1,0.476695185,14.818
1,0.441247005,15.19
1,0.468448545,15.038
1,0.448711153,15.014
1,0.478447577,14.93
1,0.471829718,15.03
1,0.470241309,14.836
1,0.462227972,14.874
1,0.430230805,14.72
1,0.475275211,15.124
1,0.46135971,15.128
1,0.447624224,14.684
1,0.459203554,15.106
1,0.466436337,14.752
1,0.464180068,15.22
1,0.451524591,15.05
1,0.456808759,14.848
1,0.464328669,15.126
1,0.478489122,15.288
1,0.470799877,14.948
1,0.466377946,14.964
1,0.448111814,15.138
1,0.455222479,14.738
1,0.477220344,15.244
1,0.466337615,15.094
1,0.469177887,15.516
1,0.466417746,15.082
1,0.444347021,14.902
1,0.462782786,15.034
1,0.460703821,14.796
1,0.470299056,15.318
1,0.456563784,14.974
1,0.458091248,14.564
1,0.46390242,15.25
1,0.459422999,15.112
1,0.463184512,15.122
1,0.46887987,15.064
1,0.475231234,15.02
1,0.451906624,15.024
1,0.466273023,15.35
1,0.46364829,14.908
1,0.464696211,14.84
1,0.465327247,14.788
1,0.454119978,14.794
1,0.467609162,15.128
1,0.455067999,14.996
1,0.461192473,14.848
1,0.439026896,15.026
1,0.456975634,15.09
1,0.459188279,15.062
1,0.452583852,15.154
1,0.468800704,14.776
1,0.455926081,14.774
1,0.458391925,14.684
1,0.459049143,14.65
1,0.453912283,15.284
1,0.458936511,14.706
1,0.478051024,15.118
1,0.469226857,14.922
1,0.459696009,14.778
1,0.468681983,15.192
1,0.447020024,14.836
1,0.463089751,14.886
1,0.455620248,15.08
1,0.457577605,14.626
1,0.471278081,15.102
1,0.467712068,15.318
1,0.445336596,15.274
1,0.458318699,14.794
1,0.442084532,14.892
1,0.443217894,14.456
1,0.45072502,14.976
1,0.443144868,15.062
1,0.459346528,14.326
1,0.46345178,14.756
1,0.462838581,14.788
1,0.443455494,14.936
1,0.469977543,14.374
1,0.468108368,14.712
1,0.461379727,14.642
1,0.460192837,15.262
1,0.443839761,14.904
1,0.449389097,15.018
1,0.457154977,14.498
1,0.454297745,15.1
1,0.462884204,15.208
1,0.453017657,15.37
1,0.456786598,15.366
1,0.470730352,14.99
1,0.471595578,15.152
1,0.485836558,14.652
1,0.447591804,15.02
1,0.447273,14.848
1,0.434757416,15.098
1,0.458984661,14.706
1,0.458309843,14.436
1,0.452492732,15.086
1,0.471698206,14.858
1,0.480515471,15.302
1,0.453810053,15.278
1,0.462969176,15.042
1,0.467820468,14.93
1,0.455106397,14.582
1,0.470692929,15.408
1,0.466062933,14.688
1,0.451085717,15.128
1,0.445361135,15.088
1,0.44919633,15.404
1,0.460618275,15.436
1,0.436460656,15.014
1,0.470099089,15.112
1,0.448943591,15.202
1,0.451847709,14.868
1,0.470476339,15.08
1,0.454505949,15.202
1,0.466112691,14.726
1,0.468616696,15.226
1,0.453375247,14.972
1,0.462465106,15.026
1,0.475353518,15.024
1,0.456051164,15.438
1,0.46285673,14.83
1,0.467773291,15.228
1,0.459165485,15.084
1,0.467316638,14.774
1,0.465258,14.74
1,0.48024749,15.06
1,0.453438968,14.986
1,0.460504918,15.13
1,0.451745357,14.618
1,0.466908498,14.57
1,0.449924108,14.708
1,0.456330114,15.014
1,0.471056509,14.838
1,0.454835027,14.858
1,0.453808753,14.764
1,0.466468779,15.388
1,0.465791995,14.814
1,0.465116747,15.054
1,0.46125467,15.172
1,0.450228662,14.786
1,0.4533227,15.084
1,0.462521538,15.134
1,0.457963533,14.714
1,0.465269532,15.26
1,0.443754139,15.156
1,0.450703014,15.416
1,0.453879231,15.232
1,0.456821689,15.212
1,0.462896441,14.86
1,0.448605756,15.04
1,0.464016274,15.114
1,0.466805289,14.44
1,0.453197191,15.452
1,0.466603141,15.144
1,0.471146705,14.494
1,0.4711795,15.44
1,0.462467419,15.048
1,0.468157924,14.928
1,0.471013999,15.46
1,0.460035688,15.416
1,0.458289037,14.954
1,0.481499263,14.744
1,0.447586156,15.29
2,0.488576325,15.146
2,0.482127948,14.808
2,0.501820663,15.476
2,0.494085129,15.156
2,0.487317256,14.376
2,0.480552296,15.026
2,0.47050422,15.098
2,0.489497953,15.15
2,0.463813819,15.292
2,0.497974918,14.634
2,0.495833135,14.88
2,0.487635577,15.26
2,0.490238458,15.434
2,0.461622723,14.94
2,0.503090605,14.98
2,0.471833538,14.906
2,0.484167767,15.138
2,0.477451071,15.034
2,0.505322559,14.728
2,0.482575417,14.294
2,0.485411634,14.85
2,0.495458139,14.814
2,0.494264546,14.974
2,0.496146524,14.938
2,0.485239745,14.99
2,0.490514166,15.35
2,0.494245998,14.908
2,0.474228978,15.018
2,0.492708719,14.99
2,0.500501556,15.258
2,0.468743937,15.178
2,0.494459935,14.68
2,0.491620175,15.266
2,0.485468378,15.016
2,0.486932262,15.508
2,0.496637612,14.986
2,0.482140202,14.652
2,0.500491651,15.338
2,0.483503446,15.028
2,0.48939002,15.05
2,0.461493678,15.128
2,0.484414504,15.314
2,0.46932042,15.002
2,0.488435948,15.374
2,0.489837787,14.848
2,0.466269992,15.564
2,0.507101568,15.012
2,0.489362425,14.16
2,0.492325831,14.984
2,0.488942261,15.232
2,0.489461113,14.962
2,0.479407011,15.2
2,0.495273613,15.118
2,0.475993569,14.644
2,0.471820475,14.654
2,0.496773735,15.5
2,0.487143158,14.86
2,0.485963366,14.866
2,0.476869733,15.306
2,0.474926569,14.694
2,0.476263759,14.856
2,0.472534518,14.88
2,0.469703582,14.78
2,0.500105894,15.28
2,0.475500409,15.086
2,0.501372645,15.458
2,0.475192578,14.596
2,0.493083791,14.862
2,0.483053142,14.69
2,0.491297193,14.706
2,0.500079367,14.984
2,0.496465738,14.576
2,0.474189708,15.22
2,0.480626619,14.86
2,0.491452904,14.6
2,0.470304195,14.918
2,0.50332924,15.35
2,0.480605125,15.234
2,0.482443821,15.3
2,0.50283377,14.688
2,0.488363208,15.21
2,0.494598989,14.848
2,0.484211389,15.064
2,0.503612157,14.98
2,0.504821686,14.67
2,0.479713332,15.158
2,0.506871471,15.3
2,0.485577616,14.992
2,0.475738559,14.968
2,0.476724592,14.854
2,0.473973105,15.362
2,0.490105532,14.858
2,0.492868001,14.968
2,0.485743333,14.842
2,0.488287706,14.782
2,0.496338017,15.24
2,0.491723832,15.158
2,0.494153825,15.208
2,0.499679805,14.974
2,0.474537575,14.682
2,0.479922707,15.094
2,0.483888184,15.224
2,0.488658678,15.022
2,0.503505391,15.43
2,0.486023012,14.724
2,0.493271895,14.86
2,0.488990841,14.95
2,0.502929421,14.74
2,0.478256193,15.078
2,0.502598183,15.116
2,0.49926569,14.76
2,0.47997725,14.832
2,0.500967245,14.774
2,0.48755667,15.572
2,0.480943604,14.922
2,0.471705204,14.714
2,0.490342913,14.864
2,0.487646163,14.464
2,0.492780514,15.238
2,0.481675135,15.256
2,0.484218468,15.204
2,0.491286771,14.998
2,0.48556301,15.004
2,0.493019678,14.662
2,0.511182925,14.534
2,0.471019697,14.812
2,0.478883743,15.184
2,0.466147876,15.072
2,0.4721502,15.128
2,0.486982048,14.698
2,0.483453232,15.35
2,0.496389508,14.77
2,0.458491136,15.008
2,0.482572323,15.262
2,0.490380163,15.052
2,0.470221059,14.856
2,0.491818405,14.582
2,0.477585602,14.548
2,0.490354334,15.152
2,0.480487835,14.83
2,0.479300961,15.062
2,0.48433372,14.742
2,0.497567703,15.078
2,0.500940351,15.186
2,0.499572949,14.826
2,0.477713646,15.396
2,0.492273836,15.292
2,0.496571087,14.818
2,0.491333559,15.002
2,0.494105933,14.67
2,0.473056237,14.806
2,0.503598384,15.63
2,0.48071527,15.088
2,0.4891081,15.41
2,0.484932323,14.786
2,0.492366631,15.14
2,0.495662721,14.696
2,0.502281745,15.228
2,0.50501622,15.042
2,0.48135234,14.856
2,0.490032386,15.186
2,0.493261015,15.294
2,0.493473325,14.812
2,0.47103254,14.964
2,0.483341215,14.658
2,0.481532955,14.544
2,0.493851268,15.39
2,0.492270491,14.814
2,0.481671829,14.874
2,0.496679284,15.31
2,0.482135596,15.07
2,0.503064155,15.118
2,0.479671403,14.666
2,0.484132762,14.634
2,0.479262683,15.442
2,0.48982349,14.784
2,0.491594296,14.846
2,0.479362113,14.794
2,0.494789371,15.354
2,0.470631606,15.118
2,0.48825786,14.708
2,0.496317258,15.382
2,0.498208809,14.758
2,0.481732968,14.834
2,0.478503142,14.934
2,0.489891283,14.904
2,0.490772047,14.99
2,0.486907543,15.152
2,0.49747304,15.332
2,0.489752145,14.834
2,0.484186881,15.126
2,0.490617044,14.834
2,0.47935553,15.06
2,0.475631406,15.6
2,0.48812697,15.036
2,0.488680039,15.24
2,0.48493979,14.908
2,0.496270097,14.934
3,0.482037424,15.052
2,0.470865377,15.19
3,0.495036283,15.228
2,0.487319718,14.648
3,0.485327956,14.724
3,0.485839268,15.058
3,0.475639903,15.076
3,0.488695656,14.738
3,0.481302989,15.386
3,0.487166533,14.472
3,0.498249166,14.526
3,0.470302339,14.99
3,0.505734822,15.134
3,0.501139756,15.012
3,0.487125824,14.992
3,0.465574371,15.09
3,0.483381178,14.84
3,0.487067846,14.598
3,0.491498556,15.17
3,0.473573509,15.254
3,0.484997787,15.296
3,0.482747625,14.688
3,0.49680194,14.842
3,0.490423161,15.242
3,0.51028632,14.75
3,0.479775643,15.332
3,0.491566058,14.7
3,0.489299401,14.9
3,0.504373518,15.116
3,0.50111637,14.944
3,0.483633858,14.938
3,0.490358533,15.37
3,0.488660762,14.486
3,0.520242167,14.864
3,0.496800444,15.112
3,0.497839682,15.196
3,0.481297389,14.834
3,0.47912366,15.462
3,0.488053785,15.368
3,0.501066843,14.784
3,0.50199765,14.914
3,0.476022556,14.544
3,0.493732879,14.884
3,0.479513877,14.994
3,0.508865126,15.174
3,0.482702542,14.726
3,0.504679445,14.624
3,0.473616658,14.808
3,0.479591418,15.044
3,0.496081653,15.186
3,0.485421505,15.482
3,0.505381046,15.154
3,0.491391903,14.772
3,0.483890739,15.258
3,0.485403711,15.066
3,0.48045467,14.72
3,0.495620512,15.064
3,0.4795334,15.088
3,0.482323997,14.798
3,0.496486573,14.814
3,0.49826278,14.484
3,0.500941873,14.824
3,0.485550671,14.862
3,0.480951249,15.216
3,0.479029515,15.844
3,0.476630669,15.25
3,0.464416113,14.546
3,0.483928903,15.37
3,0.490381335,14.892
3,0.495020764,14.964
3,0.465974916,15.044
3,0.4758578,14.882
3,0.483779821,15.28
3,0.51604821,14.9
3,0.482310474,15.144
3,0.474086293,14.646
3,0.485357319,15.7
3,0.490891848,14.914
3,0.485141254,15.104
3,0.488526514,15.598
3,0.470608037,15.326
3,0.482767452,14.82
3,0.499774285,14.786
3,0.487438666,14.788
3,0.476243534,15.25
3,0.482049786,15.386
3,0.483238784,14.582
3,0.506125749,15.17
3,0.487821741,15.41
3,0.465858515,14.426
3,0.489887297,14.936
3,0.464633921,15.412
3,0.485184612,15.456
3,0.48293617,14.88
3,0.492876324,14.864
3,0.486863261,15.064
3,0.47665775,15.038
3,0.51377288,15.05
3,0.491590092,14.392
3,0.477436504,14.89
3,0.492854119,15.042
3,0.482507649,15.12
3,0.491402176,15.102
3,0.500934789,15.38
3,0.49110807,15.01
3,0.474445282,14.878
3,0.496498079,14.86
3,0.478032426,15.112
3,0.486116745,14.558
3,0.477731513,14.68
3,0.502750055,14.746
3,0.475244015,14.926
3,0.50857969,15.19
3,0.489470792,14.532
3,0.4948194,14.624
3,0.491766902,14.284
3,0.505558982,15.368
3,0.489008007,14.64
3,0.485508159,15.094
3,0.49235282,15.27
3,0.48666738,15.016
3,0.503699916,14.48
3,0.477362041,14.948
3,0.485383148,14.994
3,0.471075718,14.98
3,0.478148951,14.814
3,0.501661692,14.888
3,0.506931851,15.63
3,0.507,14.9
3,0.512921153,14.91
3,0.472763386,14.882
3,0.488999718,15.598
3,0.488629862,15.128
3,0.472358214,15.2
3,0.480156896,15.142
3,0.492906773,15.192
3,0.482618376,15.026
3,0.494689364,15.408
3,0.47826279,14.994
3,0.490692806,15.064
3,0.480954749,15.4
3,0.489809219,14.488
3,0.489025655,14.596
3,0.477106389,14.866
3,0.473533212,15.174
3,0.499906018,15.482
3,0.500653616,14.584
3,0.490165559,14.936
3,0.485461369,15.048
3,0.502230208,14.922
3,0.467258699,15.436
3,0.507887232,15.152
3,0.484066028,14.518
3,0.494698215,15.47
3,0.488654595,15.084
3,0.474631757,15.246
3,0.481445964,15.348
3,0.499396465,14.922
3,0.503589103,14.534
3,0.524962963,14.832
3,0.483996211,14.75
3,0.484214856,15.496
3,0.497230698,14.804
3,0.471588199,15.388
3,0.488388099,15.208
3,0.478912284,15
3,0.473588976,14.968
3,0.481485485,14.834
3,0.46533921,14.806
3,0.498825452,15.17
3,0.495791386,15.082
3,0.497957779,14.854
3,0.501678954,14.566
3,0.50646724,15
3,0.475533212,14.614
3,0.489578626,14.53
3,0.475693815,15.016
3,0.483454165,15.228
3,0.483917734,14.968
3,0.481507926,14.812
3,0.491727472,15.052
3,0.48810441,14.716
3,0.46997367,15.05
3,0.489756471,15.108
3,0.4926285,15.04
3,0.494849683,15.506
3,0.493492191,14.77
3,0.473925625,15.154
3,0.480216964,14.94
3,0.50156495,14.804
3,0.496143396,14.69
3,0.477690859,15.118
3,0.493180263,15.058
3,0.494713393,15.224
3,0.497913632,14.544
3,0.494017613,15.044
3,0.50023842,14.56
3,0.483748503,15.12
3,0.475675405,14.578
3,0.487899061,15.224
3,0.497874543,15.212
1,0.461582636,16.07
3,0.488194232,15.184
1,0.459155547,15.09
1,0.445607913,15.554
1,0.45059049,15.198
1,0.438046874,15.64
1,0.457390097,15.224
1,0.433338646,15.72
1,0.461827955,15.812
1,0.458233442,15.478
1,0.479564822,15.45
1,0.463444198,15.004
1,0.459613819,15.574
1,0.448918264,15.32
1,0.463261852,15.562
1,0.473066781,15.56
1,0.448411573,15.566
1,0.465726539,15.848
1,0.440151723,15.882
1,0.464335209,15.316
1,0.457579112,15.658
1,0.452621189,15.07
1,0.453591474,15.354
1,0.451108125,15.246
1,0.461778435,15.622
1,0.45129254,15.536
1,0.461567445,15.12
1,0.4642371,15.51
1,0.472711623,15.442
1,0.453396867,15.726
1,0.461146358,15.506
1,0.464320539,15.434
1,0.465567684,15.838
1,0.451061199,16.078
1,0.486947593,15.44
1,0.449440572,15.322
1,0.458555504,15.934
1,0.474790916,15.274
1,0.438955194,15.568
1,0.459751206,15.68
1,0.4435926,15.412
1,0.485324233,15.66
1,0.465939841,15.412
1,0.464866693,15.244
1,0.456826411,15.476
1,0.451492989,15.63
1,0.470091708,15.538
1,0.456447085,16.202
1,0.452673783,15.152
1,0.439589599,15.194
1,0.454447613,15.672
1,0.468518728,15.994
1,0.453061173,15.822
1,0.471039258,15.59
1,0.457550005,15.608
1,0.459202728,15.542
1,0.464030265,15.422
1,0.44296891,15.65
1,0.456634191,15.012
1,0.476836864,15.728
1,0.454254562,15.626
1,0.460118296,15.358
1,0.454911052,15.144
1,0.453486533,15.232
1,0.456379639,15.8
1,0.449868414,15.346
1,0.44537743,15.662
1,0.453011219,15.864
1,0.445356265,15.798
1,0.483350005,15.62
1,0.458330524,15.61
1,0.450122423,15.67
1,0.461214215,15.748
1,0.463775841,16.2
1,0.440528935,15.63
1,0.457366276,15.504
1,0.462070301,15.724
1,0.461260074,15.844
1,0.440168183,15.434
1,0.458255108,15.482
1,0.466571429,15.504
1,0.44786263,15.92
1,0.457470826,15.468
1,0.442579115,14.938
1,0.450422984,15.504
1,0.455253002,15.45
1,0.449350791,15.548
1,0.453380836,15.52
1,0.443907839,15.278
1,0.48295864,15.68
1,0.46861235,15.272
1,0.460835589,15.738
1,0.464653659,15.01
1,0.457334848,15.47
1,0.459564291,15.46
1,0.454977122,15.522
1,0.445495994,15.578
1,0.43520826,16.026
1,0.479327264,15.456
1,0.461244803,15.55
1,0.445992896,15.636
1,0.450653144,15.69
1,0.448511487,15.29
1,0.445149098,14.91
1,0.454627143,15.462
1,0.463898131,15.962
1,0.461331827,15.63
1,0.470321998,15.238
1,0.458963681,15.762
1,0.44730861,15.248
1,0.452811483,15.594
1,0.445869623,15.128
1,0.459744951,15.496
1,0.435540754,16.254
1,0.475655637,15.346
1,0.450635887,15.582
1,0.445763977,15.578
1,0.474107762,15.626
1,0.455274387,15.244
1,0.443751674,15.71
1,0.463892417,15.114
1,0.44165982,15.51
1,0.462182894,15.536
1,0.450292595,14.752
1,0.460407233,14.878
1,0.469933699,15.868
1,0.46181648,15.002
1,0.469212526,15.846
1,0.448718807,15.494
1,0.465953028,15.124
1,0.475469392,15.87
1,0.45578048,15.388
1,0.464832592,15.298
1,0.455827548,16.12
1,0.452290931,16.026
1,0.480510502,15.282
1,0.447849406,15.396
1,0.45618902,15.346
1,0.456747097,15.54
1,0.455354738,15.194
1,0.458653023,15.572
1,0.482450202,15.24
1,0.446650201,16.128
1,0.454559169,15.19
1,0.47137533,15.346
1,0.444719269,15.268
1,0.466896067,15.23
1,0.459612802,15.81
1,0.457939655,15.478
1,0.462423297,15.468
1,0.456751857,15.112
1,0.449638071,15.402
1,0.451840467,15.938
1,0.454078251,15.632
1,0.457867137,15.844
1,0.463732204,15.198
1,0.476255113,15.894
1,0.454428056,15.36
1,0.457204903,15.072
1,0.451934201,15.966
1,0.444970701,14.968
1,0.460597753,15.69
1,0.466620761,15.386
1,0.46734353,15.072
1,0.464508347,15.744
1,0.456592,14.802
1,0.45939371,15.692
1,0.446607839,15.33
1,0.455796432,15.554
1,0.446267812,15.392
1,0.470594255,15.246
1,0.462888181,15.41
1,0.476098056,15.518
1,0.461849829,15.69
1,0.462370847,15.732
1,0.453770583,15.19
1,0.466184986,15.722
1,0.44664415,15.496
1,0.443243862,15.884
1,0.448877837,15.24
1,0.454501942,15.932
1,0.453212216,15.62
1,0.466559189,15.326
1,0.458440998,15.522
1,0.470184809,15.488
1,0.469303296,15.774
1,0.451344777,15.772
1,0.445556335,15.128
1,0.480578015,15.414
1,0.448954451,15.19
1,0.462484203,15.528
1,0.455913015,14.974
1,0.455582695,15.14
1,0.466396277,15.082
1,0.458605805,15.228
1,0.453534694,15.248
1,0.459260221,15.402
1,0.466944234,15.33
1,0.441923918,15.638
